Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.424,12056.924,2.707,10371,0.548
AgentBrain,0.418,12060.243,2.735,10305,0.548
AgentBrain,0.421,12063.542,2.717,10343,0.548
AgentBrain,0.421,12066.884,2.753,10357,0.548
AgentBrain,0.419,12070.229,2.750,10344,0.548
AgentBrain,0.424,12073.672,2.833,10294,0.548
AgentBrain,0.423,12076.996,2.733,10335,0.548
AgentBrain,0.420,12080.292,2.720,10329,0.548
AgentBrain,0.422,12083.597,2.720,10258,0.548
AgentBrain,0.418,12086.927,2.732,10300,0.548
AgentBrain,0.426,12090.241,2.721,10359,0.548
AgentBrain,0.424,12093.654,2.809,10265,0.548
AgentBrain,0.422,12097.060,2.795,10310,0.548
AgentBrain,0.415,12100.425,2.785,10309,0.548
AgentBrain,0.427,12103.684,2.675,10418,0.548
AgentBrain,0.418,12107.075,2.812,10251,0.548
AgentBrain,0.422,12110.333,2.676,10280,0.548
AgentBrain,0.413,12113.637,2.719,10340,0.548
AgentBrain,0.419,12117.027,2.796,10310,0.548
AgentBrain,0.418,12120.428,2.794,10256,0.548
AgentBrain,0.423,12123.733,2.723,10356,0.548
AgentBrain,0.423,12127.098,2.778,10305,0.548
AgentBrain,0.417,12130.443,2.769,10378,0.548
AgentBrain,0.422,12133.736,2.716,10344,0.548
AgentBrain,0.419,12137.108,2.784,10289,0.548
AgentBrain,0.424,12140.446,2.744,10283,0.548
AgentBrain,0.421,12143.836,2.791,10288,0.548
AgentBrain,0.420,12147.006,2.598,10314,0.548
AgentBrain,0.422,12150.413,2.822,10282,0.548
AgentBrain,0.418,12153.818,2.810,10285,0.548
AgentBrain,0.415,12157.062,2.671,10302,0.548
AgentBrain,0.418,12160.453,2.798,10254,0.548
AgentBrain,0.420,12163.786,2.724,10369,0.548
AgentBrain,0.413,12167.090,2.736,10248,0.548
AgentBrain,0.423,12170.431,2.753,10315,0.548
AgentBrain,0.419,12173.824,2.800,10248,0.548
AgentBrain,0.421,12177.106,2.694,10243,0.548
AgentBrain,0.419,12180.428,2.740,10344,0.548
AgentBrain,0.420,12183.781,2.768,10326,0.548
AgentBrain,0.420,12187.256,2.792,10320,0.548
AgentBrain,0.420,12190.595,2.757,10365,0.548
AgentBrain,0.425,12193.872,2.689,10251,0.548
AgentBrain,0.419,12197.321,2.848,10357,0.548
AgentBrain,0.416,12200.634,2.728,10370,0.548
AgentBrain,0.415,12203.962,2.742,10267,0.548
AgentBrain,0.416,12207.281,2.731,10286,0.548
AgentBrain,0.423,12210.689,2.797,10394,0.548
AgentBrain,0.418,12213.972,2.714,10278,0.547
AgentBrain,0.417,12217.313,2.762,10271,0.547
AgentBrain,0.419,12220.624,2.728,10271,0.547
AgentBrain,0.419,12223.972,2.760,10279,0.547
AgentBrain,0.419,12227.363,2.803,10255,0.547
AgentBrain,0.415,12230.647,2.696,10251,0.547
AgentBrain,0.415,12234.067,2.816,10288,0.547
AgentBrain,0.423,12237.331,2.685,10293,0.547
AgentBrain,0.422,12240.643,2.731,10294,0.547
AgentBrain,0.419,12244.023,2.800,10307,0.547
AgentBrain,0.421,12247.333,2.729,10253,0.547
AgentBrain,0.425,12250.740,2.805,10311,0.547
AgentBrain,0.420,12254.082,2.731,10364,0.547
AgentBrain,0.419,12257.457,2.797,10278,0.547
AgentBrain,0.419,12260.784,2.742,10281,0.547
AgentBrain,0.412,12264.151,2.790,10271,0.547
AgentBrain,0.415,12267.478,2.744,10276,0.547
AgentBrain,0.417,12270.792,2.731,10251,0.547
AgentBrain,0.413,12274.050,2.679,10274,0.547
AgentBrain,0.425,12277.480,2.819,10263,0.547
AgentBrain,0.421,12280.776,2.716,10264,0.547
AgentBrain,0.419,12284.121,2.754,10277,0.547
AgentBrain,0.417,12287.455,2.754,10310,0.547
AgentBrain,0.415,12290.849,2.812,10331,0.547
AgentBrain,0.412,12294.119,2.689,10251,0.547
AgentBrain,0.419,12297.443,2.742,10264,0.547
AgentBrain,0.420,12300.749,2.717,10267,0.547
AgentBrain,0.413,12304.149,2.825,10251,0.547
AgentBrain,0.419,12307.467,2.746,10324,0.547
AgentBrain,0.418,12310.808,2.759,10250,0.547
AgentBrain,0.433,12314.100,2.695,10281,0.547
AgentBrain,0.426,12317.442,2.746,10362,0.547
AgentBrain,0.420,12320.914,2.874,10298,0.547
AgentBrain,0.416,12324.159,2.665,10258,0.547
AgentBrain,0.417,12327.439,2.700,10267,0.547
AgentBrain,0.420,12330.736,2.704,10271,0.547
AgentBrain,0.420,12334.116,2.783,10264,0.547
AgentBrain,0.413,12337.487,2.789,10252,0.547
AgentBrain,0.422,12340.794,2.723,10301,0.547
AgentBrain,0.418,12344.116,2.736,10259,0.547
AgentBrain,0.429,12347.578,2.851,10460,0.547
AgentBrain,0.419,12350.896,2.739,10271,0.547
AgentBrain,0.413,12354.234,2.767,10249,0.547
AgentBrain,0.420,12357.574,2.751,10261,0.547
AgentBrain,0.421,12360.855,2.692,10256,0.547
AgentBrain,0.419,12364.235,2.789,10273,0.547
AgentBrain,0.421,12367.531,2.695,10260,0.547
AgentBrain,0.422,12370.900,2.789,10306,0.547
AgentBrain,0.419,12374.289,2.809,10243,0.547
AgentBrain,0.420,12377.711,2.829,10292,0.547
AgentBrain,0.419,12380.913,2.622,10280,0.547
AgentBrain,0.417,12384.167,2.675,10243,0.547
AgentBrain,0.418,12387.554,2.791,10245,0.547
AgentBrain,0.416,12390.960,2.796,10284,0.547
AgentBrain,0.417,12394.204,2.668,10325,0.547
AgentBrain,0.418,12397.552,2.771,10260,0.547
AgentBrain,0.423,12400.915,2.775,10272,0.547
AgentBrain,0.415,12404.242,2.743,10258,0.547
AgentBrain,0.419,12407.670,2.827,10347,0.547
AgentBrain,0.417,12410.997,2.737,10245,0.547
AgentBrain,0.421,12414.349,2.743,10272,0.547
AgentBrain,0.418,12417.680,2.756,10248,0.547
AgentBrain,0.418,12420.932,2.669,10299,0.547
AgentBrain,0.415,12424.362,2.838,10253,0.547
AgentBrain,0.416,12427.562,2.625,10283,0.547
AgentBrain,0.422,12430.965,2.812,10331,0.547
AgentBrain,0.419,12434.321,2.766,10279,0.547
AgentBrain,0.423,12437.670,2.747,10263,0.547
AgentBrain,0.420,12440.999,2.750,10320,0.547
AgentBrain,0.418,12444.234,2.658,10260,0.547
AgentBrain,0.412,12447.659,2.838,10258,0.547
AgentBrain,0.421,12450.963,2.722,10254,0.547
AgentBrain,0.423,12454.373,2.812,10262,0.547
AgentBrain,0.420,12457.694,2.713,10372,0.547
AgentBrain,0.423,12461.084,2.798,10268,0.547
AgentBrain,0.420,12464.421,2.757,10439,0.547
AgentBrain,0.420,12467.741,2.733,10386,0.547
AgentBrain,0.418,12471.101,2.773,10263,0.547
AgentBrain,0.419,12474.503,2.810,10385,0.547
AgentBrain,0.416,12477.838,2.744,10249,0.547
AgentBrain,0.415,12481.172,2.741,10266,0.547
AgentBrain,0.419,12484.554,2.794,10277,0.547
AgentBrain,0.420,12487.773,2.634,10241,0.547
AgentBrain,0.415,12491.171,2.814,10276,0.547
AgentBrain,0.415,12494.497,2.738,10272,0.547
AgentBrain,0.421,12497.916,2.824,10502,0.547
AgentBrain,0.417,12501.293,2.791,10285,0.547
AgentBrain,0.415,12504.532,2.645,10248,0.547
AgentBrain,0.413,12507.906,2.798,10249,0.547
AgentBrain,0.415,12511.227,2.744,10380,0.547
AgentBrain,0.416,12514.541,2.736,10272,0.546
AgentBrain,0.419,12517.906,2.772,10315,0.546
AgentBrain,0.419,12521.339,2.846,10282,0.546
AgentBrain,0.413,12524.724,2.794,10305,0.546
AgentBrain,0.414,12527.940,2.637,10273,0.546
AgentBrain,0.412,12531.329,2.809,10313,0.546
AgentBrain,0.415,12534.644,2.733,10252,0.546
AgentBrain,0.419,12538.014,2.784,10261,0.546
AgentBrain,0.412,12541.293,2.701,10289,0.546
AgentBrain,0.415,12544.707,2.830,10280,0.546
AgentBrain,0.415,12547.912,2.621,10288,0.546
AgentBrain,0.414,12551.282,2.789,10334,0.546
AgentBrain,0.420,12554.726,2.856,10277,0.546
AgentBrain,0.413,12557.951,2.658,10304,0.546
AgentBrain,0.412,12561.362,2.834,10272,0.546
AgentBrain,0.413,12564.706,2.764,10257,0.546
AgentBrain,0.415,12567.988,2.696,10286,0.546
AgentBrain,0.420,12571.326,2.731,10361,0.546
AgentBrain,0.420,12574.766,2.846,10284,0.546
AgentBrain,0.414,12578.047,2.705,10309,0.546
AgentBrain,0.419,12581.370,2.737,10312,0.546
AgentBrain,0.415,12584.694,2.747,10287,0.546
AgentBrain,0.414,12588.003,2.729,10260,0.546
AgentBrain,0.421,12591.482,2.883,10282,0.546
AgentBrain,0.414,12594.705,2.623,10277,0.546
AgentBrain,0.413,12598.052,2.764,10301,0.546
AgentBrain,0.424,12601.470,2.832,10349,0.546
AgentBrain,0.416,12604.694,2.649,10241,0.546
AgentBrain,0.414,12608.010,2.730,10303,0.546
AgentBrain,0.418,12611.289,2.692,10283,0.546
AgentBrain,0.412,12614.651,2.778,10254,0.546
AgentBrain,0.417,12618.073,2.820,10275,0.546
AgentBrain,0.421,12621.442,2.790,10280,0.546
AgentBrain,0.419,12624.717,2.705,10353,0.546
AgentBrain,0.416,12628.042,2.757,10270,0.546
AgentBrain,0.416,12631.367,2.736,10316,0.546
AgentBrain,0.415,12634.736,2.786,10260,0.546
AgentBrain,0.419,12638.131,2.786,10278,0.546
AgentBrain,0.417,12641.391,2.666,10242,0.546
AgentBrain,0.423,12644.802,2.825,10282,0.546
AgentBrain,0.420,12648.139,2.756,10297,0.546
AgentBrain,0.420,12651.534,2.812,10299,0.546
AgentBrain,0.417,12654.771,2.652,10340,0.546
AgentBrain,0.417,12658.104,2.749,10275,0.546
AgentBrain,0.424,12661.553,2.831,10488,0.546
AgentBrain,0.420,12665.020,2.884,10428,0.546
AgentBrain,0.417,12668.243,2.644,10247,0.546
AgentBrain,0.418,12671.609,2.769,10245,0.546
AgentBrain,0.417,12674.916,2.720,10320,0.546
AgentBrain,0.417,12678.256,2.752,10251,0.546
AgentBrain,0.415,12681.513,2.679,10253,0.546
AgentBrain,0.414,12684.883,2.763,10260,0.546
AgentBrain,0.417,12688.136,2.667,10271,0.546
AgentBrain,0.418,12691.520,2.801,10242,0.546
AgentBrain,0.419,12694.895,2.788,10281,0.546
AgentBrain,0.413,12698.137,2.664,10326,0.546
AgentBrain,0.419,12701.578,2.850,10274,0.546
AgentBrain,0.414,12704.882,2.713,10253,0.546
AgentBrain,0.419,12708.290,2.800,10373,0.546
AgentBrain,0.421,12711.555,2.688,10299,0.546
AgentBrain,0.412,12714.897,2.771,10255,0.546
AgentBrain,0.414,12718.211,2.742,10243,0.546
AgentBrain,0.420,12721.476,2.682,10271,0.546
AgentBrain,0.420,12724.828,2.766,10306,0.546
AgentBrain,0.414,12728.160,2.740,10322,0.546
AgentBrain,0.417,12731.449,2.709,10258,0.546
AgentBrain,0.415,12734.847,2.818,10319,0.546
AgentBrain,0.417,12738.174,2.739,10243,0.546
AgentBrain,0.412,12741.528,2.775,10264,0.546
AgentBrain,0.415,12744.877,2.766,10331,0.546
AgentBrain,0.415,12748.225,2.756,10275,0.546
AgentBrain,0.416,12751.570,2.737,10278,0.546
AgentBrain,0.417,12754.873,2.720,10248,0.546
AgentBrain,0.414,12758.155,2.691,10245,0.546
AgentBrain,0.418,12761.526,2.788,10267,0.546
AgentBrain,0.418,12764.855,2.744,10332,0.546
AgentBrain,0.416,12768.171,2.721,10256,0.546
AgentBrain,0.419,12771.614,2.843,10439,0.546
AgentBrain,0.418,12774.951,2.737,10333,0.546
AgentBrain,0.419,12778.276,2.748,10241,0.546
AgentBrain,0.421,12781.636,2.769,10339,0.546
AgentBrain,0.417,12784.937,2.715,10348,0.546
AgentBrain,0.415,12788.256,2.743,10314,0.546
AgentBrain,0.414,12791.679,2.834,10374,0.546
AgentBrain,0.419,12794.953,2.696,10302,0.546
AgentBrain,0.422,12798.383,2.823,10275,0.546
AgentBrain,0.415,12801.673,2.710,10263,0.546
AgentBrain,0.416,12805.065,2.803,10310,0.546
AgentBrain,0.418,12808.475,2.816,10278,0.546
AgentBrain,0.421,12811.800,2.736,10354,0.546
AgentBrain,0.417,12815.045,2.665,10275,0.546
AgentBrain,0.421,12818.375,2.730,10252,0.546
AgentBrain,0.417,12821.705,2.728,10325,0.546
AgentBrain,0.419,12825.137,2.842,10314,0.546
AgentBrain,0.413,12828.406,2.696,10241,0.546
AgentBrain,0.417,12831.749,2.749,10262,0.546
AgentBrain,0.421,12835.145,2.801,10297,0.546
AgentBrain,0.416,12838.419,2.682,10246,0.546
AgentBrain,0.419,12841.847,2.825,10246,0.546
AgentBrain,0.417,12845.150,2.720,10254,0.546
AgentBrain,0.419,12848.490,2.764,10246,0.546
AgentBrain,0.420,12851.811,2.744,10379,0.546
AgentBrain,0.424,12855.162,2.760,10296,0.546
AgentBrain,0.420,12858.514,2.763,10322,0.546
AgentBrain,0.424,12861.850,2.746,10271,0.546
AgentBrain,0.420,12865.150,2.696,10259,0.546
AgentBrain,0.414,12868.576,2.843,10245,0.546
AgentBrain,0.418,12871.795,2.638,10246,0.546
AgentBrain,0.418,12875.196,2.814,10319,0.546
AgentBrain,0.414,12878.551,2.766,10246,0.546
AgentBrain,0.416,12881.845,2.715,10246,0.546
AgentBrain,0.430,12885.272,2.820,10307,0.545
AgentBrain,0.417,12888.549,2.671,10297,0.545
AgentBrain,0.414,12891.900,2.771,10259,0.545
AgentBrain,0.414,12895.240,2.769,10336,0.545
AgentBrain,0.415,12898.558,2.729,10259,0.545
AgentBrain,0.418,12902.012,2.858,10262,0.545
AgentBrain,0.418,12905.251,2.657,10356,0.545
AgentBrain,0.421,12908.766,2.911,10427,0.545
AgentBrain,0.419,12912.036,2.685,10381,0.545
AgentBrain,0.429,12915.434,2.803,10293,0.545
AgentBrain,0.414,12918.733,2.723,10263,0.545
AgentBrain,0.415,12922.070,2.755,10243,0.545
AgentBrain,0.410,12925.370,2.723,10272,0.545
AgentBrain,0.423,12928.722,2.759,10463,0.545
AgentBrain,0.429,12932.085,2.763,10254,0.545
AgentBrain,0.412,12935.481,2.811,10259,0.545
AgentBrain,0.417,12938.770,2.705,10241,0.545
AgentBrain,0.416,12942.170,2.816,10241,0.545
AgentBrain,0.435,12945.442,2.668,10373,0.545
AgentBrain,0.422,12948.849,2.820,10266,0.545
AgentBrain,0.417,12952.117,2.682,10249,0.545
AgentBrain,0.416,12955.597,2.893,10305,0.545
AgentBrain,0.419,12958.886,2.700,10405,0.545
AgentBrain,0.414,12962.238,2.771,10305,0.545
AgentBrain,0.420,12965.525,2.713,10315,0.545
AgentBrain,0.421,12968.932,2.810,10389,0.545
AgentBrain,0.416,12972.266,2.745,10297,0.545
AgentBrain,0.423,12975.633,2.762,10305,0.545
AgentBrain,0.418,12978.961,2.733,10319,0.545
AgentBrain,0.420,12982.338,2.791,10300,0.545
AgentBrain,0.414,12985.682,2.758,10267,0.545
AgentBrain,0.414,12989.042,2.773,10275,0.545
AgentBrain,0.417,12992.313,2.689,10287,0.545
AgentBrain,0.418,12995.691,2.807,10312,0.545
AgentBrain,0.419,12999.024,2.748,10270,0.545
AgentBrain,0.418,13002.404,2.783,10297,0.545
AgentBrain,0.418,13005.770,2.782,10325,0.545
AgentBrain,0.415,13009.063,2.711,10321,0.545
AgentBrain,0.421,13012.414,2.759,10340,0.545
AgentBrain,0.421,13015.770,2.761,10271,0.545
AgentBrain,0.416,13019.115,2.756,10296,0.545
AgentBrain,0.416,13022.421,2.711,10272,0.545
AgentBrain,0.418,13025.818,2.809,10246,0.545
AgentBrain,0.411,13029.132,2.743,10281,0.545
AgentBrain,0.422,13032.522,2.796,10357,0.545
AgentBrain,0.420,13035.877,2.763,10316,0.545
AgentBrain,0.416,13039.193,2.734,10259,0.545
AgentBrain,0.425,13042.445,2.654,10253,0.545
AgentBrain,0.420,13045.921,2.875,10263,0.545
AgentBrain,0.415,13049.238,2.731,10260,0.545
AgentBrain,0.417,13052.543,2.721,10306,0.545
AgentBrain,0.419,13055.887,2.757,10309,0.545
AgentBrain,0.418,13059.264,2.792,10301,0.545
AgentBrain,0.413,13062.585,2.736,10264,0.545
AgentBrain,0.421,13065.932,2.755,10353,0.545
AgentBrain,0.416,13069.283,2.759,10287,0.545
AgentBrain,0.417,13072.624,2.769,10268,0.545
AgentBrain,0.418,13075.910,2.701,10279,0.545
AgentBrain,0.419,13079.278,2.780,10266,0.545
AgentBrain,0.421,13082.618,2.749,10312,0.545
AgentBrain,0.418,13085.983,2.772,10291,0.545
AgentBrain,0.417,13089.338,2.764,10289,0.545
AgentBrain,0.413,13092.684,2.741,10256,0.545
AgentBrain,0.417,13096.047,2.783,10324,0.545
AgentBrain,0.425,13099.411,2.766,10266,0.545
AgentBrain,0.417,13102.761,2.758,10269,0.545
AgentBrain,0.414,13106.175,2.826,10311,0.545
AgentBrain,0.416,13109.354,2.600,10305,0.545
AgentBrain,0.416,13112.852,2.895,10292,0.545
AgentBrain,0.418,13116.084,2.650,10262,0.545
AgentBrain,0.415,13119.441,2.780,10248,0.545
AgentBrain,0.422,13122.775,2.740,10261,0.545
AgentBrain,0.418,13126.165,2.807,10248,0.545
AgentBrain,0.417,13129.368,2.633,10289,0.545
AgentBrain,0.421,13132.731,2.782,10301,0.545
AgentBrain,0.417,13136.142,2.795,10280,0.545
AgentBrain,0.419,13139.466,2.738,10274,0.545
AgentBrain,0.419,13142.776,2.732,10267,0.545
AgentBrain,0.415,13146.117,2.757,10255,0.545
AgentBrain,0.420,13149.495,2.786,10244,0.545
AgentBrain,0.416,13152.870,2.783,10290,0.545
AgentBrain,0.414,13156.218,2.757,10262,0.545
AgentBrain,0.416,13159.440,2.638,10306,0.545
AgentBrain,0.415,13162.769,2.745,10251,0.545
AgentBrain,0.417,13166.165,2.810,10252,0.545
AgentBrain,0.419,13169.483,2.733,10318,0.545
AgentBrain,0.415,13172.781,2.717,10267,0.545
AgentBrain,0.419,13176.185,2.814,10266,0.545
AgentBrain,0.413,13179.523,2.758,10275,0.544
AgentBrain,0.418,13182.829,2.704,10319,0.544
AgentBrain,0.423,13186.123,2.713,10274,0.544
AgentBrain,0.421,13189.457,2.738,10300,0.544
AgentBrain,0.420,13192.769,2.721,10273,0.544
AgentBrain,0.417,13196.154,2.787,10268,0.544
AgentBrain,0.423,13199.535,2.786,10402,0.544
AgentBrain,0.410,13202.819,2.703,10249,0.544
AgentBrain,0.417,13206.216,2.790,10308,0.544
AgentBrain,0.415,13209.633,2.830,10252,0.544
AgentBrain,0.413,13212.915,2.699,10296,0.544
AgentBrain,0.419,13216.286,2.771,10311,0.544
AgentBrain,0.424,13219.562,2.686,10257,0.544
AgentBrain,0.420,13222.917,2.758,10302,0.544
AgentBrain,0.419,13226.366,2.828,10280,0.544
AgentBrain,0.418,13229.635,2.697,10359,0.544
AgentBrain,0.418,13233.077,2.864,10258,0.544
AgentBrain,0.420,13236.317,2.661,10353,0.544
AgentBrain,0.415,13239.625,2.729,10265,0.544
AgentBrain,0.416,13242.975,2.759,10243,0.544
AgentBrain,0.413,13246.296,2.739,10266,0.544
AgentBrain,0.418,13249.571,2.687,10247,0.544
AgentBrain,0.419,13252.973,2.815,10294,0.544
AgentBrain,0.418,13256.292,2.736,10260,0.544
AgentBrain,0.413,13259.602,2.731,10276,0.544
AgentBrain,0.414,13262.951,2.769,10271,0.544
AgentBrain,0.410,13266.232,2.703,10258,0.544
AgentBrain,0.416,13269.608,2.782,10305,0.544
AgentBrain,0.429,13272.882,2.657,10302,0.544
AgentBrain,0.416,13276.287,2.816,10274,0.544
AgentBrain,0.417,13279.679,2.811,10317,0.544
AgentBrain,0.416,13282.890,2.633,10346,0.544
AgentBrain,0.423,13286.366,2.879,10395,0.544
AgentBrain,0.422,13289.702,2.744,10287,0.544
AgentBrain,0.416,13293.004,2.713,10281,0.544
AgentBrain,0.413,13296.351,2.759,10254,0.544
AgentBrain,0.417,13299.662,2.730,10369,0.544
AgentBrain,0.420,13303.014,2.763,10324,0.544
AgentBrain,0.420,13306.339,2.741,10295,0.544
AgentBrain,0.420,13309.664,2.734,10341,0.544
AgentBrain,0.421,13313.067,2.805,10373,0.544
AgentBrain,0.414,13316.371,2.714,10274,0.544
AgentBrain,0.423,13320.230,3.156,10394,0.544
AgentBrain,0.428,13323.299,2.507,10339,0.544
AgentBrain,0.418,13326.480,2.626,10320,0.544
AgentBrain,0.418,13329.651,2.620,10283,0.544
AgentBrain,0.419,13332.757,2.554,10346,0.544
AgentBrain,0.419,13336.015,2.701,10264,0.544
AgentBrain,0.416,13338.985,2.421,10271,0.544
AgentBrain,0.420,13342.401,2.849,10267,0.544
AgentBrain,0.416,13345.298,2.351,10261,0.544
AgentBrain,0.420,13348.579,2.709,10326,0.543
AgentBrain,0.421,13351.680,2.546,10291,0.543
AgentBrain,0.420,13354.808,2.580,10255,0.543
AgentBrain,0.422,13357.970,2.603,10418,0.543
AgentBrain,0.416,13361.172,2.645,10287,0.543
AgentBrain,0.423,13364.442,2.707,10662,0.543
AgentBrain,0.416,13367.567,2.582,10248,0.543
AgentBrain,0.419,13370.641,2.522,10309,0.543
AgentBrain,0.415,13373.817,2.621,10276,0.543
AgentBrain,0.412,13376.981,2.606,10267,0.543
AgentBrain,0.412,13380.139,2.611,10279,0.543
AgentBrain,0.417,13383.308,2.618,10263,0.543
AgentBrain,0.417,13386.360,2.500,10420,0.543
AgentBrain,0.413,13389.477,2.569,10258,0.543
AgentBrain,0.419,13392.735,2.699,10424,0.543
AgentBrain,0.421,13395.921,2.624,10294,0.543
AgentBrain,0.415,13399.076,2.609,10253,0.543
AgentBrain,0.417,13402.225,2.598,10294,0.543
AgentBrain,0.417,13405.316,2.529,10247,0.543
AgentBrain,0.424,13408.547,2.669,10553,0.542
AgentBrain,0.420,13411.641,2.544,10324,0.542
AgentBrain,0.418,13414.796,2.607,10248,0.542
AgentBrain,0.419,13417.826,2.484,10276,0.542
AgentBrain,0.413,13421.022,2.645,10253,0.542
AgentBrain,0.417,13424.273,2.693,10266,0.542
AgentBrain,0.417,13427.330,2.507,10253,0.542
AgentBrain,0.419,13430.572,2.679,10324,0.542
AgentBrain,0.422,13433.714,2.575,10319,0.542
AgentBrain,0.424,13436.885,2.620,10303,0.542
AgentBrain,0.423,13439.961,2.521,10359,0.542
AgentBrain,0.418,13443.197,2.684,10271,0.542
AgentBrain,0.429,13446.217,2.469,10296,0.542
AgentBrain,0.420,13449.376,2.601,10245,0.542
AgentBrain,0.418,13452.427,2.504,10266,0.542
AgentBrain,0.432,13455.563,2.571,10308,0.542
AgentBrain,0.423,13458.804,2.674,10343,0.542
AgentBrain,0.417,13461.946,2.567,10324,0.542
AgentBrain,0.422,13465.073,2.570,10359,0.542
AgentBrain,0.420,13468.220,2.593,10298,0.542
AgentBrain,0.419,13471.315,2.547,10298,0.542
AgentBrain,0.422,13474.390,2.524,10251,0.542
AgentBrain,0.419,13477.639,2.686,10362,0.541
AgentBrain,0.421,13480.701,2.513,10286,0.541
AgentBrain,0.418,13483.906,2.648,10243,0.541
AgentBrain,0.420,13487.004,2.544,10329,0.541
AgentBrain,0.424,13490.168,2.582,10323,0.541
AgentBrain,0.421,13493.267,2.550,10316,0.541
AgentBrain,0.418,13496.350,2.536,10351,0.541
AgentBrain,0.423,13499.608,2.703,10277,0.541
AgentBrain,0.421,13502.607,2.456,10332,0.541
AgentBrain,0.419,13505.953,2.787,10330,0.541
AgentBrain,0.419,13509.014,2.512,10290,0.541
AgentBrain,0.417,13512.121,2.557,10280,0.541
AgentBrain,0.425,13515.243,2.560,10254,0.541
AgentBrain,0.420,13518.360,2.541,10274,0.541
AgentBrain,0.417,13521.525,2.619,10324,0.541
AgentBrain,0.414,13524.709,2.643,10255,0.541
AgentBrain,0.419,13527.811,2.554,10303,0.541
AgentBrain,0.420,13531.026,2.663,10374,0.541
AgentBrain,0.417,13534.121,2.556,10274,0.541
AgentBrain,0.415,13537.259,2.590,10284,0.541
AgentBrain,0.414,13540.343,2.533,10275,0.540
AgentBrain,0.424,13543.655,2.747,10347,0.540
AgentBrain,0.419,13546.766,2.536,10244,0.540
AgentBrain,0.422,13549.842,2.520,10410,0.540
AgentBrain,0.419,13553.121,2.721,10308,0.540
AgentBrain,0.416,13556.123,2.457,10241,0.540
AgentBrain,0.418,13559.246,2.566,10340,0.540
AgentBrain,0.416,13562.441,2.639,10301,0.540
AgentBrain,0.420,13565.594,2.597,10249,0.540
AgentBrain,0.419,13568.739,2.588,10250,0.540
AgentBrain,0.422,13571.892,2.589,10420,0.540
AgentBrain,0.415,13575.022,2.573,10250,0.540
AgentBrain,0.435,13578.214,2.631,10393,0.540
AgentBrain,0.425,13581.372,2.597,10387,0.540
AgentBrain,0.419,13584.479,2.552,10256,0.540
AgentBrain,0.419,13587.724,2.691,10335,0.540
AgentBrain,0.418,13590.845,2.570,10334,0.540
AgentBrain,0.423,13593.904,2.510,10329,0.540
AgentBrain,0.415,13597.213,2.753,10291,0.540
AgentBrain,0.417,13600.322,2.558,10382,0.540
AgentBrain,0.419,13603.469,2.573,10261,0.540
AgentBrain,0.419,13606.649,2.644,10378,0.540
AgentBrain,0.417,13609.788,2.589,10339,0.540
AgentBrain,0.414,13612.849,2.517,10245,0.539
AgentBrain,0.417,13615.941,2.541,10320,0.539
AgentBrain,0.419,13619.090,2.591,10379,0.539
AgentBrain,0.419,13622.345,2.691,10342,0.539
AgentBrain,0.416,13625.514,2.613,10247,0.539
AgentBrain,0.420,13628.711,2.640,10359,0.539
AgentBrain,0.413,13631.792,2.513,10284,0.539
AgentBrain,0.413,13634.968,2.621,10298,0.539
AgentBrain,0.415,13638.053,2.542,10338,0.539
AgentBrain,0.414,13641.230,2.635,10249,0.539
AgentBrain,0.415,13644.393,2.610,10277,0.539
AgentBrain,0.414,13647.546,2.600,10253,0.539
AgentBrain,0.414,13650.744,2.654,10261,0.539
AgentBrain,0.414,13653.814,2.515,10360,0.539
AgentBrain,0.411,13656.971,2.603,10256,0.539
AgentBrain,0.414,13660.123,2.601,10313,0.539
AgentBrain,0.417,13663.376,2.682,10351,0.539
AgentBrain,0.415,13666.506,2.582,10270,0.539
AgentBrain,0.419,13669.550,2.498,10317,0.539
AgentBrain,0.421,13672.840,2.738,10432,0.539
AgentBrain,0.422,13676.023,2.625,10329,0.539
AgentBrain,0.417,13679.098,2.523,10333,0.539
AgentBrain,0.431,13682.330,2.663,10390,0.539
AgentBrain,0.418,13685.487,2.604,10294,0.538
AgentBrain,0.418,13688.668,2.621,10294,0.538
AgentBrain,0.418,13691.874,2.649,10288,0.538
AgentBrain,0.418,13694.926,2.513,10301,0.538
AgentBrain,0.422,13698.239,2.754,10358,0.538
AgentBrain,0.419,13701.351,2.556,10367,0.538
AgentBrain,0.418,13704.482,2.575,10334,0.538
AgentBrain,0.422,13707.631,2.587,10359,0.538
AgentBrain,0.417,13710.772,2.583,10246,0.538
AgentBrain,0.421,13713.998,2.662,10355,0.538
AgentBrain,0.420,13717.067,2.521,10287,0.538
AgentBrain,0.421,13720.313,2.669,10283,0.538
AgentBrain,0.420,13723.433,2.560,10244,0.538
AgentBrain,0.436,13726.591,2.575,10282,0.538
AgentBrain,0.424,13729.700,2.553,10265,0.538
AgentBrain,0.420,13732.770,2.517,10260,0.538
AgentBrain,0.421,13735.959,2.628,10362,0.538
AgentBrain,0.420,13739.073,2.560,10264,0.538
AgentBrain,0.419,13742.275,2.639,10371,0.538
AgentBrain,0.418,13745.445,2.615,10337,0.538
AgentBrain,0.416,13748.583,2.571,10247,0.538
AgentBrain,0.421,13751.823,2.681,10439,0.538
