Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
AgentBrain,0.411,-17386.749,2.317,10313,0.350
AgentBrain,0.415,-17383.588,2.651,10315,0.350
AgentBrain,0.411,-17380.659,2.425,10415,0.350
AgentBrain,0.413,-17377.547,2.600,10433,0.350
AgentBrain,0.412,-17374.588,2.454,10261,0.350
AgentBrain,0.410,-17371.479,2.603,10272,0.349
AgentBrain,0.415,-17368.529,2.443,10357,0.349
AgentBrain,0.415,-17365.502,2.516,10349,0.349
AgentBrain,0.415,-17362.289,2.692,10297,0.349
AgentBrain,0.412,-17359.466,2.329,10332,0.349
AgentBrain,0.411,-17356.451,2.518,10343,0.349
AgentBrain,0.413,-17353.378,2.568,10257,0.349
AgentBrain,0.410,-17350.439,2.441,10312,0.349
AgentBrain,0.410,-17347.372,2.568,10344,0.348
AgentBrain,0.413,-17344.371,2.495,10251,0.348
AgentBrain,0.409,-17341.428,2.434,10243,0.348
AgentBrain,0.416,-17338.334,2.584,10431,0.348
AgentBrain,0.413,-17335.222,2.594,10267,0.348
AgentBrain,0.410,-17332.181,2.534,10262,0.348
AgentBrain,0.410,-17329.232,2.429,10264,0.348
AgentBrain,0.409,-17326.336,2.397,10306,0.348
AgentBrain,0.413,-17323.173,2.654,10268,0.347
AgentBrain,0.410,-17320.300,2.379,10267,0.347
AgentBrain,0.411,-17317.234,2.567,10265,0.347
AgentBrain,0.417,-17314.312,2.415,10324,0.347
AgentBrain,0.412,-17311.194,2.608,10291,0.347
AgentBrain,0.413,-17308.155,2.535,10359,0.347
AgentBrain,0.416,-17305.107,2.529,10327,0.347
AgentBrain,0.411,-17302.170,2.429,10241,0.347
AgentBrain,0.416,-17299.120,2.540,10434,0.347
AgentBrain,0.409,-17296.214,2.405,10298,0.346
AgentBrain,0.416,-17293.059,2.628,10365,0.346
AgentBrain,0.413,-17290.032,2.521,10319,0.346
AgentBrain,0.410,-17287.073,2.461,10328,0.346
AgentBrain,0.417,-17283.968,2.595,10382,0.346
AgentBrain,0.420,-17281.006,2.458,10565,0.346
AgentBrain,0.412,-17277.960,2.543,10244,0.346
AgentBrain,0.409,-17274.894,2.561,10306,0.346
AgentBrain,0.412,-17271.932,2.457,10241,0.345
AgentBrain,0.412,-17268.853,2.568,10276,0.345
AgentBrain,0.417,-17265.828,2.507,10304,0.345
AgentBrain,0.412,-17262.916,2.407,10292,0.345
AgentBrain,0.415,-17259.884,2.503,10247,0.345
AgentBrain,0.412,-17256.759,2.615,10311,0.345
AgentBrain,0.415,-17253.800,2.458,10276,0.345
AgentBrain,0.411,-17250.867,2.424,10346,0.344
AgentBrain,0.415,-17247.823,2.535,10406,0.344
AgentBrain,0.409,-17244.776,2.548,10260,0.344
AgentBrain,0.416,-17241.831,2.442,10275,0.344
AgentBrain,0.414,-17238.757,2.574,10292,0.344
AgentBrain,0.413,-17235.727,2.520,10270,0.344
AgentBrain,0.415,-17232.749,2.469,10302,0.344
AgentBrain,0.416,-17229.666,2.569,10319,0.344
AgentBrain,0.417,-17226.618,2.515,10285,0.343
AgentBrain,0.417,-17223.537,2.568,10374,0.343
AgentBrain,0.410,-17220.587,2.453,10340,0.343
AgentBrain,0.412,-17217.578,2.500,10354,0.343
AgentBrain,0.410,-17214.556,2.518,10412,0.343
AgentBrain,0.410,-17211.582,2.469,10252,0.343
AgentBrain,0.412,-17208.500,2.577,10279,0.343
AgentBrain,0.410,-17205.480,2.516,10254,0.343
AgentBrain,0.413,-17202.465,2.509,10265,0.342
AgentBrain,0.415,-17199.488,2.465,10365,0.342
AgentBrain,0.413,-17196.426,2.548,10284,0.342
AgentBrain,0.411,-17193.465,2.456,10321,0.342
AgentBrain,0.408,-17190.389,2.564,10351,0.342
AgentBrain,0.414,-17187.334,2.553,10289,0.342
AgentBrain,0.414,-17184.284,2.539,10330,0.342
AgentBrain,0.413,-17181.294,2.490,10248,0.342
AgentBrain,0.406,-17178.297,2.505,10267,0.342
AgentBrain,0.410,-17175.306,2.486,10257,0.341
AgentBrain,0.412,-17172.420,2.383,10279,0.341
AgentBrain,0.412,-17169.321,2.591,10293,0.341
AgentBrain,0.413,-17166.344,2.470,10295,0.341
AgentBrain,0.414,-17163.228,2.602,10361,0.341
AgentBrain,0.412,-17160.287,2.436,10494,0.341
AgentBrain,0.414,-17157.223,2.532,10295,0.341
AgentBrain,0.414,-17154.146,2.576,10328,0.341
AgentBrain,0.413,-17151.144,2.504,10244,0.340
AgentBrain,0.413,-17148.092,2.551,10369,0.340
AgentBrain,0.412,-17145.065,2.516,10444,0.340
AgentBrain,0.416,-17141.952,2.602,10489,0.340
AgentBrain,0.412,-17138.930,2.523,10270,0.340
AgentBrain,0.409,-17136.000,2.429,10243,0.340
AgentBrain,0.415,-17132.994,2.504,10301,0.340
AgentBrain,0.417,-17129.972,2.509,10255,0.339
AgentBrain,0.413,-17126.855,2.604,10376,0.339
AgentBrain,0.417,-17123.914,2.409,10311,0.339
AgentBrain,0.414,-17120.860,2.550,10404,0.339
AgentBrain,0.414,-17117.786,2.574,10274,0.339
AgentBrain,0.414,-17114.835,2.446,10365,0.339
AgentBrain,0.409,-17111.760,2.569,10241,0.339
AgentBrain,0.407,-17108.802,2.464,10275,0.339
AgentBrain,0.414,-17105.752,2.543,10465,0.338
AgentBrain,0.416,-17102.712,2.532,10347,0.338
AgentBrain,0.415,-17099.682,2.522,10252,0.338
AgentBrain,0.415,-17096.689,2.487,10325,0.338
AgentBrain,0.416,-17093.667,2.511,10287,0.338
AgentBrain,0.428,-17090.605,2.533,10411,0.338
AgentBrain,0.415,-17087.489,2.586,10402,0.338
AgentBrain,0.415,-17084.529,2.452,10267,0.338
AgentBrain,0.416,-17081.560,2.462,10447,0.337
AgentBrain,0.410,-17078.486,2.571,10278,0.337
AgentBrain,0.415,-17075.429,2.546,10264,0.337
AgentBrain,0.414,-17072.543,2.377,10290,0.337
AgentBrain,0.412,-17069.475,2.554,10326,0.337
AgentBrain,0.411,-17066.446,2.517,10485,0.337
AgentBrain,0.411,-17063.404,2.533,10248,0.337
AgentBrain,0.418,-17060.312,2.567,10350,0.337
AgentBrain,0.420,-17057.259,2.538,10384,0.336
AgentBrain,0.412,-17054.202,2.535,10279,0.336
AgentBrain,0.415,-17051.266,2.435,10249,0.336
AgentBrain,0.411,-17048.370,2.401,10268,0.336
AgentBrain,0.411,-17045.318,2.548,10250,0.336
AgentBrain,0.418,-17042.259,2.547,10462,0.336
AgentBrain,0.411,-17039.211,2.544,10295,0.336
AgentBrain,0.411,-17036.194,2.516,10332,0.336
AgentBrain,0.411,-17033.171,2.517,10339,0.335
AgentBrain,0.413,-17030.112,2.552,10252,0.335
AgentBrain,0.413,-17027.148,2.451,10277,0.335
AgentBrain,0.416,-17024.120,2.513,10301,0.335
AgentBrain,0.413,-17021.148,2.469,10304,0.335
AgentBrain,0.413,-17018.217,2.420,10406,0.335
AgentBrain,0.416,-17015.061,2.644,10368,0.335
AgentBrain,0.406,-17012.126,2.436,10260,0.335
AgentBrain,0.419,-17008.924,2.685,10537,0.335
AgentBrain,0.410,-17006.040,2.381,10309,0.334
AgentBrain,0.414,-17002.874,2.656,10405,0.334
AgentBrain,0.409,-16999.981,2.396,10255,0.334
AgentBrain,0.421,-16996.808,2.653,10326,0.334
AgentBrain,0.416,-16993.819,2.476,10449,0.334
AgentBrain,0.408,-16990.801,2.514,10374,0.334
AgentBrain,0.413,-16987.663,2.622,10370,0.334
AgentBrain,0.413,-16984.684,2.455,10242,0.333
AgentBrain,0.419,-16981.629,2.548,10395,0.333
AgentBrain,0.413,-16978.687,2.441,10250,0.333
AgentBrain,0.416,-16975.627,2.546,10370,0.333
AgentBrain,0.412,-16972.599,2.517,10323,0.333
AgentBrain,0.416,-16969.566,2.521,10323,0.333
AgentBrain,0.411,-16966.536,2.528,10242,0.333
AgentBrain,0.408,-16963.546,2.484,10242,0.333
AgentBrain,0.412,-16960.582,2.459,10264,0.332
AgentBrain,0.413,-16957.508,2.560,10328,0.332
AgentBrain,0.409,-16954.522,2.491,10280,0.332
AgentBrain,0.412,-16951.540,2.469,10314,0.332
AgentBrain,0.413,-16948.526,2.516,10252,0.332
AgentBrain,0.416,-16945.499,2.525,10295,0.332
AgentBrain,0.422,-16942.439,2.544,10450,0.332
AgentBrain,0.409,-16939.411,2.526,10248,0.332
AgentBrain,0.410,-16936.362,2.545,10279,0.331
AgentBrain,0.409,-16933.335,2.521,10312,0.331
AgentBrain,0.411,-16930.454,2.378,10255,0.331
AgentBrain,0.412,-16927.343,2.598,10393,0.331
AgentBrain,0.409,-16924.289,2.547,10317,0.331
AgentBrain,0.410,-16921.294,2.483,10294,0.331
AgentBrain,0.415,-16918.207,2.582,10465,0.331
AgentBrain,0.418,-16915.270,2.412,10249,0.331
AgentBrain,0.414,-16912.153,2.615,10316,0.330
AgentBrain,0.412,-16909.099,2.556,10332,0.330
AgentBrain,0.415,-16906.189,2.401,10264,0.330
AgentBrain,0.412,-16903.109,2.573,10352,0.330
AgentBrain,0.412,-16900.114,2.489,10345,0.330
AgentBrain,0.409,-16897.045,2.568,10352,0.330
AgentBrain,0.411,-16894.054,2.483,10354,0.330
AgentBrain,0.416,-16891.105,2.443,10304,0.330
AgentBrain,0.416,-16888.023,2.570,10436,0.330
AgentBrain,0.413,-16884.930,2.583,10403,0.329
AgentBrain,0.414,-16881.975,2.426,10297,0.329
AgentBrain,0.412,-16878.927,2.545,10286,0.329
AgentBrain,0.411,-16875.793,2.632,10383,0.329
AgentBrain,0.413,-16872.888,2.405,10387,0.329
AgentBrain,0.415,-16869.905,2.481,10289,0.329
AgentBrain,0.412,-16866.797,2.598,10335,0.329
AgentBrain,0.411,-16863.749,2.535,10257,0.329
AgentBrain,0.415,-16860.734,2.508,10418,0.328
AgentBrain,0.406,-16857.776,2.463,10322,0.328
AgentBrain,0.416,-16854.723,2.541,10380,0.328
AgentBrain,0.409,-16851.759,2.453,10277,0.328
AgentBrain,0.414,-16848.642,2.583,10269,0.328
AgentBrain,0.410,-16845.541,2.590,10362,0.328
AgentBrain,0.409,-16842.573,2.463,10338,0.328
AgentBrain,0.414,-16839.555,2.510,10319,0.328
AgentBrain,0.414,-16836.588,2.463,10261,0.328
AgentBrain,0.419,-16833.497,2.580,10407,0.327
AgentBrain,0.416,-16830.553,2.443,10437,0.327
AgentBrain,0.415,-16827.502,2.544,10395,0.327
AgentBrain,0.412,-16824.447,2.545,10292,0.327
AgentBrain,0.410,-16821.444,2.501,10246,0.327
AgentBrain,0.410,-16818.422,2.516,10252,0.327
AgentBrain,0.411,-16815.370,2.538,10369,0.327
AgentBrain,0.411,-16812.430,2.436,10286,0.327
AgentBrain,0.414,-16809.351,2.571,10411,0.327
AgentBrain,0.413,-16806.354,2.494,10322,0.326
AgentBrain,0.410,-16803.238,2.611,10269,0.326
AgentBrain,0.411,-16800.208,2.524,10308,0.326
AgentBrain,0.417,-16797.265,2.431,10372,0.326
AgentBrain,0.414,-16794.120,2.630,10356,0.326
AgentBrain,0.409,-16791.130,2.488,10287,0.326
AgentBrain,0.413,-16788.128,2.492,10295,0.326
AgentBrain,0.408,-16785.018,2.605,10261,0.326
AgentBrain,0.410,-16782.047,2.469,10255,0.326
AgentBrain,0.412,-16779.072,2.464,10375,0.325
AgentBrain,0.415,-16775.983,2.580,10360,0.325
AgentBrain,0.415,-16773.020,2.464,10291,0.325
AgentBrain,0.412,-16769.994,2.521,10251,0.325
AgentBrain,0.413,-16767.000,2.484,10295,0.325
AgentBrain,0.409,-16763.949,2.547,10253,0.325
AgentBrain,0.414,-16760.929,2.517,10439,0.325
AgentBrain,0.414,-16757.790,2.627,10415,0.325
AgentBrain,0.412,-16754.906,2.379,10259,0.325
AgentBrain,0.412,-16751.826,2.570,10331,0.324
AgentBrain,0.410,-16748.856,2.467,10252,0.324
AgentBrain,0.415,-16745.803,2.535,10366,0.324
AgentBrain,0.412,-16742.800,2.485,10245,0.324
AgentBrain,0.416,-16739.869,2.420,10327,0.324
AgentBrain,0.426,-16736.752,2.594,10476,0.324
AgentBrain,0.420,-16733.751,2.495,10330,0.324
AgentBrain,0.439,-16730.623,2.591,10349,0.324
AgentBrain,0.419,-16727.590,2.516,10556,0.323
AgentBrain,0.416,-16724.585,2.499,10309,0.323
AgentBrain,0.417,-16721.457,2.617,10319,0.323
AgentBrain,0.412,-16718.460,2.489,10335,0.323
AgentBrain,0.410,-16715.435,2.520,10313,0.323
AgentBrain,0.410,-16712.469,2.460,10289,0.323
AgentBrain,0.413,-16709.283,2.650,10284,0.323
AgentBrain,0.411,-16706.320,2.458,10299,0.323
AgentBrain,0.410,-16703.350,2.466,10415,0.323
AgentBrain,0.421,-16700.283,2.546,10293,0.322
AgentBrain,0.416,-16697.198,2.577,10348,0.322
AgentBrain,0.415,-16694.116,2.567,10334,0.322
AgentBrain,0.412,-16691.168,2.441,10322,0.322
AgentBrain,0.413,-16688.173,2.491,10347,0.322
AgentBrain,0.419,-16685.166,2.492,10467,0.322
AgentBrain,0.411,-16682.062,2.592,10281,0.322
AgentBrain,0.415,-16679.037,2.514,10379,0.322
AgentBrain,0.416,-16675.990,2.517,10254,0.322
AgentBrain,0.415,-16672.936,2.544,10266,0.322
AgentBrain,0.410,-16669.974,2.464,10276,0.321
AgentBrain,0.412,-16666.974,2.498,10272,0.321
AgentBrain,0.407,-16663.867,2.604,10287,0.321
AgentBrain,0.412,-16660.868,2.502,10351,0.321
AgentBrain,0.416,-16657.905,2.450,10300,0.321
AgentBrain,0.415,-16654.882,2.506,10338,0.321
AgentBrain,0.418,-16651.876,2.494,10481,0.321
AgentBrain,0.423,-16648.679,2.673,10462,0.321
AgentBrain,0.412,-16645.762,2.412,10301,0.321
AgentBrain,0.414,-16642.666,2.579,10274,0.320
AgentBrain,0.412,-16639.574,2.573,10246,0.320
AgentBrain,0.413,-16636.726,2.352,10317,0.320
AgentBrain,0.411,-16633.649,2.577,10276,0.320
AgentBrain,0.412,-16630.538,2.600,10369,0.320
AgentBrain,0.411,-16627.576,2.460,10315,0.320
AgentBrain,0.410,-16624.511,2.552,10274,0.320
AgentBrain,0.414,-16621.680,2.333,10251,0.320
AgentBrain,0.416,-16618.398,2.763,10447,0.320
AgentBrain,0.413,-16615.436,2.455,10363,0.320
AgentBrain,0.409,-16612.554,2.383,10300,0.320
AgentBrain,0.411,-16609.491,2.545,10250,0.319
AgentBrain,0.420,-16606.350,2.524,10254,0.319
AgentBrain,0.415,-16603.346,2.496,10380,0.319
AgentBrain,0.411,-16600.210,2.625,10304,0.319
AgentBrain,0.411,-16597.224,2.484,10276,0.319
AgentBrain,0.415,-16594.186,2.537,10310,0.319
AgentBrain,0.413,-16591.250,2.436,10248,0.319
AgentBrain,0.410,-16588.147,2.593,10267,0.319
AgentBrain,0.411,-16585.210,2.431,10276,0.319
AgentBrain,0.412,-16582.291,2.416,10261,0.318
AgentBrain,0.413,-16579.276,2.512,10284,0.318
AgentBrain,0.414,-16576.166,2.597,10273,0.318
AgentBrain,0.411,-16573.105,2.551,10417,0.318
AgentBrain,0.418,-16570.134,2.461,10430,0.318
AgentBrain,0.412,-16567.059,2.569,10275,0.318
AgentBrain,0.413,-16564.031,2.527,10429,0.318
AgentBrain,0.411,-16561.008,2.520,10277,0.318
AgentBrain,0.419,-16557.936,2.558,10287,0.318
AgentBrain,0.413,-16554.951,2.492,10253,0.318
AgentBrain,0.414,-16551.941,2.504,10344,0.318
AgentBrain,0.417,-16548.909,2.526,10259,0.317
AgentBrain,0.412,-16545.972,2.425,10268,0.317
AgentBrain,0.414,-16542.809,2.649,10340,0.317
AgentBrain,0.410,-16539.854,2.446,10246,0.317
AgentBrain,0.412,-16536.842,2.489,10317,0.317
AgentBrain,0.414,-16533.801,2.541,10314,0.317
AgentBrain,0.412,-16530.716,2.582,10387,0.317
AgentBrain,0.415,-16527.720,2.493,10363,0.317
AgentBrain,0.412,-16524.602,2.615,10332,0.317
AgentBrain,0.407,-16521.668,2.434,10324,0.316
AgentBrain,0.416,-16518.725,2.441,10253,0.316
AgentBrain,0.414,-16515.647,2.567,10281,0.316
AgentBrain,0.413,-16512.698,2.445,10405,0.316
AgentBrain,0.414,-16509.583,2.597,10431,0.316
AgentBrain,0.414,-16506.501,2.562,10401,0.316
AgentBrain,0.409,-16503.552,2.428,10301,0.316
AgentBrain,0.411,-16500.501,2.550,10344,0.316
AgentBrain,0.410,-16497.570,2.437,10256,0.316
AgentBrain,0.422,-16494.424,2.624,10323,0.316
AgentBrain,0.410,-16491.329,2.585,10337,0.315
AgentBrain,0.411,-16488.346,2.476,10463,0.315
AgentBrain,0.415,-16485.222,2.610,10583,0.315
AgentBrain,0.411,-16482.283,2.433,10346,0.315
AgentBrain,0.411,-16479.148,2.626,10263,0.315
AgentBrain,0.413,-16476.124,2.520,10253,0.315
AgentBrain,0.412,-16473.264,2.352,10242,0.315
AgentBrain,0.415,-16470.020,2.708,10368,0.315
AgentBrain,0.413,-16467.109,2.408,10318,0.315
AgentBrain,0.417,-16464.081,2.521,10343,0.315
AgentBrain,0.417,-16460.993,2.584,10316,0.314
AgentBrain,0.413,-16457.979,2.506,10295,0.314
AgentBrain,0.414,-16455.069,2.405,10363,0.314
AgentBrain,0.417,-16451.923,2.628,10385,0.314
AgentBrain,0.410,-16448.966,2.457,10300,0.314
AgentBrain,0.412,-16445.876,2.586,10331,0.314
AgentBrain,0.413,-16442.790,2.570,10383,0.314
AgentBrain,0.410,-16439.768,2.514,10299,0.314
AgentBrain,0.412,-16436.914,2.354,10281,0.314
AgentBrain,0.418,-16433.786,2.591,10244,0.314
AgentBrain,0.412,-16430.759,2.517,10273,0.313
AgentBrain,0.416,-16427.846,2.413,10309,0.313
AgentBrain,0.415,-16424.763,2.570,10349,0.313
AgentBrain,0.414,-16421.680,2.578,10317,0.313
AgentBrain,0.413,-16418.714,2.462,10288,0.313
AgentBrain,0.414,-16415.654,2.550,10263,0.313
AgentBrain,0.414,-16412.687,2.462,10430,0.313
AgentBrain,0.410,-16409.584,2.595,10291,0.313
AgentBrain,0.415,-16406.507,2.568,10394,0.313
AgentBrain,0.413,-16403.505,2.491,10284,0.313
AgentBrain,0.423,-16400.482,2.481,10277,0.312
AgentBrain,0.415,-16397.519,2.468,10446,0.312
AgentBrain,0.413,-16394.418,2.595,10280,0.312
AgentBrain,0.414,-16391.428,2.483,10403,0.312
AgentBrain,0.413,-16388.379,2.539,10252,0.312
AgentBrain,0.409,-16385.322,2.559,10271,0.312
AgentBrain,0.415,-16382.300,2.516,10308,0.312
AgentBrain,0.413,-16379.302,2.488,10312,0.312
AgentBrain,0.415,-16376.201,2.588,10430,0.312
AgentBrain,0.412,-16373.144,2.543,10320,0.312
AgentBrain,0.412,-16370.157,2.469,10331,0.312
AgentBrain,0.411,-16367.098,2.550,10341,0.311
AgentBrain,0.411,-16364.111,2.472,10289,0.311
AgentBrain,0.413,-16361.139,2.474,10314,0.311
AgentBrain,0.413,-16358.146,2.484,10283,0.311
AgentBrain,0.411,-16355.012,2.628,10248,0.311
AgentBrain,0.408,-16352.098,2.413,10281,0.311
AgentBrain,0.411,-16348.994,2.593,10247,0.311
AgentBrain,0.414,-16345.965,2.517,10327,0.311
AgentBrain,0.408,-16342.881,2.582,10279,0.311
AgentBrain,0.414,-16340.012,2.362,10366,0.311
AgentBrain,0.413,-16336.904,2.590,10325,0.310
AgentBrain,0.406,-16333.842,2.559,10256,0.310
AgentBrain,0.411,-16330.731,2.579,10250,0.310
AgentBrain,0.415,-16327.929,2.302,10258,0.310
AgentBrain,0.412,-16324.937,2.490,10301,0.310
AgentBrain,0.414,-16321.762,2.668,10310,0.310
AgentBrain,0.413,-16318.845,2.417,10266,0.310
AgentBrain,0.410,-16315.796,2.542,10243,0.310
AgentBrain,0.412,-16312.850,2.440,10270,0.310
AgentBrain,0.409,-16309.735,2.609,10246,0.309
AgentBrain,0.413,-16306.854,2.366,10315,0.309
AgentBrain,0.414,-16303.766,2.576,10321,0.309
AgentBrain,0.412,-16300.751,2.506,10270,0.309
AgentBrain,0.412,-16297.725,2.497,10301,0.309
AgentBrain,0.414,-16294.693,2.528,10376,0.309
AgentBrain,0.409,-16291.565,2.627,10288,0.309
AgentBrain,0.409,-16288.628,2.436,10353,0.309
AgentBrain,0.415,-16285.594,2.524,10326,0.309
AgentBrain,0.415,-16282.475,2.609,10370,0.309
AgentBrain,0.411,-16279.554,2.418,10256,0.309
AgentBrain,0.405,-16276.491,2.557,10274,0.309
AgentBrain,0.420,-16273.485,2.498,10358,0.308
AgentBrain,0.411,-16270.454,2.523,10465,0.308
AgentBrain,0.408,-16267.362,2.583,10314,0.308
AgentBrain,0.410,-16264.355,2.498,10304,0.308
AgentBrain,0.413,-16261.318,2.526,10256,0.308
AgentBrain,0.409,-16258.325,2.491,10241,0.308
AgentBrain,0.410,-16255.310,2.518,10322,0.308
AgentBrain,0.409,-16252.174,2.625,10305,0.308
AgentBrain,0.412,-16249.230,2.445,10358,0.308
AgentBrain,0.416,-16246.113,2.602,10337,0.308
AgentBrain,0.413,-16243.156,2.446,10406,0.308
AgentBrain,0.412,-16240.131,2.520,10354,0.307
AgentBrain,0.411,-16237.157,2.462,10296,0.307
AgentBrain,0.409,-16234.103,2.552,10314,0.307
AgentBrain,0.411,-16230.980,2.609,10273,0.307
AgentBrain,0.416,-16227.954,2.496,10325,0.307
AgentBrain,0.411,-16224.903,2.550,10302,0.307
AgentBrain,0.416,-16221.882,2.513,10326,0.307
AgentBrain,0.411,-16218.817,2.563,10350,0.307
AgentBrain,0.415,-16215.906,2.402,10276,0.307
AgentBrain,0.416,-16212.822,2.567,10283,0.307
AgentBrain,0.411,-16209.848,2.467,10347,0.306
AgentBrain,0.414,-16206.767,2.568,10271,0.306
AgentBrain,0.414,-16203.774,2.479,10258,0.306
AgentBrain,0.413,-16200.775,2.491,10293,0.306
AgentBrain,0.411,-16197.691,2.569,10376,0.306
AgentBrain,0.411,-16194.718,2.441,10308,0.306
AgentBrain,0.414,-16191.750,2.471,10273,0.306
AgentBrain,0.413,-16188.584,2.653,10329,0.306
AgentBrain,0.413,-16185.678,2.404,10241,0.306
AgentBrain,0.413,-16182.678,2.493,10265,0.306
AgentBrain,0.413,-16179.541,2.624,10403,0.306
AgentBrain,0.421,-16176.387,2.628,10576,0.306
AgentBrain,0.414,-16173.503,2.380,10257,0.305
AgentBrain,0.416,-16170.415,2.574,10430,0.305
AgentBrain,0.420,-16167.380,2.512,10260,0.305
AgentBrain,0.411,-16164.327,2.540,10283,0.305
AgentBrain,0.411,-16161.303,2.512,10241,0.305
AgentBrain,0.409,-16158.405,2.392,10273,0.305
AgentBrain,0.411,-16155.325,2.571,10250,0.305
AgentBrain,0.411,-16152.243,2.576,10411,0.305
AgentBrain,0.410,-16149.210,2.522,10338,0.305
AgentBrain,0.409,-16146.136,2.568,10296,0.304
AgentBrain,0.411,-16143.165,2.468,10313,0.304
AgentBrain,0.415,-16140.149,2.500,10447,0.304
AgentBrain,0.411,-16137.147,2.487,10243,0.304
AgentBrain,0.411,-16134.103,2.535,10294,0.304
AgentBrain,0.412,-16131.038,2.551,10285,0.304
AgentBrain,0.414,-16127.939,2.584,10270,0.304
AgentBrain,0.408,-16124.960,2.464,10298,0.304
AgentBrain,0.417,-16121.901,2.550,10516,0.304
AgentBrain,0.416,-16118.876,2.516,10408,0.304
AgentBrain,0.419,-16115.799,2.564,10411,0.303
AgentBrain,0.417,-16112.756,2.533,10511,0.303
AgentBrain,0.410,-16109.685,2.571,10292,0.303
AgentBrain,0.413,-16106.603,2.575,10391,0.303
AgentBrain,0.415,-16103.604,2.490,10319,0.303
AgentBrain,0.425,-16100.477,2.604,10358,0.303
AgentBrain,0.411,-16097.503,2.466,10410,0.303
AgentBrain,0.415,-16094.501,2.481,10358,0.303
AgentBrain,0.412,-16091.458,2.512,10242,0.303
AgentBrain,0.417,-16088.355,2.594,10322,0.303
AgentBrain,0.414,-16085.322,2.525,10408,0.303
AgentBrain,0.414,-16082.383,2.437,10304,0.303
AgentBrain,0.412,-16079.326,2.549,10542,0.302
AgentBrain,0.414,-16076.187,2.632,10433,0.302
AgentBrain,0.410,-16073.122,2.556,10303,0.302
AgentBrain,0.410,-16070.059,2.548,10301,0.302
AgentBrain,0.410,-16067.031,2.522,10285,0.302
AgentBrain,0.414,-16064.023,2.495,10298,0.302
AgentBrain,0.412,-16061.000,2.515,10280,0.302
AgentBrain,0.415,-16058.007,2.477,10460,0.302
